Company / Account,Lead ID,Annual Revenue,Vertical (New),MAU,연매출 구간,MAU 구간,2차 QC,티어 구분 (실시간 반영),Tier_클러스터링 기준,Tier (Vertical Quantile)
가온전선,00QIg0000024jSp,"1,416,450,000,000",제조 & 유통 | Manufacturing & Distribution,"16,670",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 3
금문철강,00QIg0000024jsP,"303,342,000,000",제조 & 유통 | Manufacturing & Distribution,"16,670",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
한샘넥서스,00QIg0000024kPX,"146,373,000,000",제조 & 유통 | Manufacturing & Distribution,"16,652",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
고려택배,00QIg0000025VzD,"78,295,273,000",B2B & 솔루션 | B2B & Solutions,"16,610",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
삼아제약,00QIg0000025UY5,"81,699,540,000",제조 & 유통 | Manufacturing & Distribution,"16,575",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
비아인터내셔널,00QTJ00000GjRR3,"20,200,000,000",커머스 | Commerce,"16,528",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
대국인터내셔널,00QIg0000024jeJ,"559,337,000,000",교육 | Education,"16,492",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 4
쎄덱,00QTJ00000IjfuK,"17,783,190,000",커머스 | Commerce,"16,484",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
국보싸이언스,00Q2w00000faWdQ,"13,400,000,000",커머스 | Commerce,"16,478",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
남유에프엔씨,00Q2w00000hErfw,"23,354,790,000",커머스 | Commerce,"16,447",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
듀델코리아,00QIg0000024kDf,"176,657,000,000",B2B & 솔루션 | B2B & Solutions,"16,443",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
로베르즈,00QTJ0000099HJ0,"14,500,000,000",커머스 | Commerce,"16,397",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
신젠타코리아,00QIg0000024kRS,"143,268,000,000",제조 & 유통 | Manufacturing & Distribution,"16,377",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
건흥전기,00QIg0000025Xuh,"23,515,255,000",제조 & 유통 | Manufacturing & Distribution,"16,341",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
태안,00QIg0000024ji7,"451,975,000,000",렌탈 & 모빌리티 | Rental & Mobility,"16,335",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
두원공조,00QIg0000024jTF,"1,349,150,000,000",제조 & 유통 | Manufacturing & Distribution,"16,296",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 3
명지의료재단,00QIg0000024jtf,"290,730,000,000",헬스케어 | Healthcare,"16,296",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
티엠에스스틸,00QIg0000024jtF,"294,849,000,000",제조 & 유통 | Manufacturing & Distribution,"16,296",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
플레이타임중앙,00QTJ00000fUW2t,"56,485,426,000",커머스 | Commerce,"16,229",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 3
벽산,00QIg0000024jfc,"519,886,000,000",제조 & 유통 | Manufacturing & Distribution,"16,167",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
이지석유,00QIg0000024kDP,"177,397,000,000",제조 & 유통 | Manufacturing & Distribution,"16,051",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
포커스에이아이,00QIg0000025WcJ,"61,625,592,000",제조 & 유통 | Manufacturing & Distribution,"16,035",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
부방,00QIg0000024joz,"338,459,000,000",렌탈 & 모빌리티 | Rental & Mobility,"16,013",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
서울에너지공사,00QIg0000024k8o,"196,861,000,000",기타 | Others,"15,982",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
선일다이파스,00QIg0000024k8O,"198,852,000,000",제조 & 유통 | Manufacturing & Distribution,"15,982",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
한국우편사업진흥원,00QTJ00000HD4VR,"50,350,000,000",기타 | Others,"15,972",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
딜라이트룸,00Q2w00000hDqnB,"33,700,000,000",기타 | Others,"15,933",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
로보티즈,00Q2w00000hDqnb,"26,900,000,000",기타 | Others,"15,933",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
켐토피아,00QIg0000025WAF,"15,684,663,000",B2B & 솔루션 | B2B & Solutions,"15,908",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
제이알더블유,00QIg0000025Ym8,"22,046,303,000",제조 & 유통 | Manufacturing & Distribution,"15,830",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
세코닉스,00QIg0000024jh2,"479,616,000,000",제조 & 유통 | Manufacturing & Distribution,"15,804",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
송파구시설관리공단공사,00QTJ00000JcZhm,"23,000,000,000",기타 | Others,"15,797",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
알스퀘어,00QIg0000024kBc,"184,028,000,000",전문 산업군 | Professional Services,"15,797",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
대전지오영,00QIg0000024kBC,"185,713,000,000",헬스케어 | Healthcare,"15,797",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
메조미디어,00Q2w00000iYqYY,"78,047,930,000",전문 산업군 | Professional Services,"15,777",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
영도병원,00QIg0000015t75,"43,600,000,000",헬스케어 | Healthcare,"15,751",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
에프엔엔,00QIg0000025bg3,"18,107,741,000",제조 & 유통 | Manufacturing & Distribution,"15,750",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
예길식품,00QIg0000025W2o,"10,418,447,000",커머스 | Commerce,"15,715",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
골드메달리스트,00QIg0000025XEb,"13,367,760,000",기타 | Others,"15,661",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
금강주택,00QIg0000024jVh,"1,049,150,000,000",전문 산업군 | Professional Services,"15,653",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 2
양우건설,00QIg0000024jvH,"276,686,000,000",전문 산업군 | Professional Services,"15,653",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
한국앤컴퍼니,00QIg0000024jVH,"1,095,900,000,000",제조 & 유통 | Manufacturing & Distribution,"15,653",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 3
한국에스지증권,00QIg0000024jvh,"274,080,000,000",전문 산업군 | Professional Services,"15,653",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
디에프디엔터내셔날,00QIg00000159Lz,"42,300,000,000",제조 & 유통 | Manufacturing & Distribution,"15,651",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
넥스팜코리아,00QIg0000025Wbu,"61,803,729,000",제조 & 유통 | Manufacturing & Distribution,"15,631",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
골드앤,00QIg0000025Xbb,"24,033,100,000",제조 & 유통 | Manufacturing & Distribution,"15,621",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
엑소코바이오,00QIg0000025XUf,"24,365,221,000",제조 & 유통 | Manufacturing & Distribution,"15,610",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
서울고속도로,00QIg0000024kHL,"162,806,000,000",전문 산업군 | Professional Services,"15,542",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
엘제이프로젝트피에프브이,00QIg0000024kHl,"161,872,000,000",전문 산업군 | Professional Services,"15,542",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
채드윅,00QTJ00000oMOAA,"64,800,000,000",교육 | Education,"15,532",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
대동금속,00QIg0000024kMK,"146,931,000,000",제조 & 유통 | Manufacturing & Distribution,"15,482",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
피엔티,00QIg0000024jjf,"417,814,000,000",제조 & 유통 | Manufacturing & Distribution,"15,430",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
하나금융지주,00QIg0000024jJf,"70,843,800,000,000",전문 산업군 | Professional Services,"15,430",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 2
동원개발,00QIg0000024jd3,"601,890,000,000",전문 산업군 | Professional Services,"15,420",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 4
케이씨씨실리콘,00QIg0000024jl2,"396,602,000,000",제조 & 유통 | Manufacturing & Distribution,"15,410",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
태극당,00Q2w00000hG08G,"10,000,000,000",제조 & 유통 | Manufacturing & Distribution,"15,394",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
휴로스,00QIg0000025Ws3,"25,445,631,000",전문 산업군 | Professional Services,"15,366",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
동일기연,00QIg0000025W6F,"26,699,393,000",제조 & 유통 | Manufacturing & Distribution,"15,330",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
한품한우,00QTJ00000Jpc6j,"110,000,000,000",커머스 | Commerce,"15,321",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
사세,00Q2w00000hGkcN,"309,400,000,000",제조 & 유통 | Manufacturing & Distribution,"15,308",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
동아쏘시오홀딩스,00QIg0000024jWG,"1,014,860,000,000",제조 & 유통 | Manufacturing & Distribution,"15,250",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 3
평화오일씰공업,00QIg0000024jwg,"266,044,000,000",제조 & 유통 | Manufacturing & Distribution,"15,250",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
하이랜드푸드,00QIg0000024jWg,"878,358,663,000",커머스 | Commerce,"15,250",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
아모텍,00QIg0000024k4j,"215,714,000,000",제조 & 유통 | Manufacturing & Distribution,"15,247",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
금복주,00QIg0000025WNv,"63,964,728,000",제조 & 유통 | Manufacturing & Distribution,"15,182",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
옻가네,00QIg000003DuG7,"25,000,000,000",제조 & 유통 | Manufacturing & Distribution,"15,153",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
하이마블,00QTJ00000J0H7Z,"30,500,000,000",커머스 | Commerce,"15,097",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
한무컨벤션,00QIg0000025Tln,"93,085,096,000",여행 & 숙박 | Travel & Hospitality,"15,074",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
싸이몬,00QIg0000025aUY,"38,159,810,000",B2B & 솔루션 | B2B & Solutions,"15,058",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
광진상공,00QIg0000024jrx,"307,582,000,000",렌탈 & 모빌리티 | Rental & Mobility,"15,016",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
루이비통코리아,00QIg0000024jRX,"1,692,250,000,000",커머스 | Commerce,"15,016",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 3
코리아써키트,00QIg0000024jRx,"1,596,880,000,000",제조 & 유통 | Manufacturing & Distribution,"15,016",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 3
슈퍼메이커즈,00QIg0000025YxE,"21,707,283,000",제조 & 유통 | Manufacturing & Distribution,"15,010",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
정한실업,00QTJ00000lhlGW,"33,700,000,000",제조 & 유통 | Manufacturing & Distribution,"14,970",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
엔픽셀,00QIg0000025gez,"67,001,125,000",B2B & 솔루션 | B2B & Solutions,"14,937",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 4
모비젠,00QTJ00000Hk4c2,"23,300,000,000",B2B & 솔루션 | B2B & Solutions,"14,864",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
인성,00QIg0000025VSt,"22,400,000,000",제조 & 유통 | Manufacturing & Distribution,"14,797",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
동원와인플러스,00QIg0000025VgF,"27,416,142,000",커머스 | Commerce,"14,765",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
스톰테크,00QIg0000025Y5v,"51,030,671,000",제조 & 유통 | Manufacturing & Distribution,"14,729",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
더캐리,00QIg0000025TrY,"160,000,000,000",커머스 | Commerce,"14,720",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
theKARY,00Q2w00000hFJr1,"30,000,000,000",커머스 | Commerce,"14,720",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
엠케이미디어,00QIg0000024kCO,"181,132,000,000",커머스 | Commerce,"14,719",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
테크로스환경서비스,00QIg0000024kCo,"179,579,000,000",B2B & 솔루션 | B2B & Solutions,"14,719",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
디씨알이,00QIg0000024jh4,"479,005,000,000",전문 산업군 | Professional Services,"14,635",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 4
디오비로지스,00QIg0000025ZWZ,"42,240,042,000",제조 & 유통 | Manufacturing & Distribution,"14,629",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
코아스,00QIg0000025TeW,"97,886,471,000",제조 & 유통 | Manufacturing & Distribution,"14,598",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
고려신용정보,00QIg0000024kMP,"146,767,000,000",기타 | Others,"14,564",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
이라이콤,00QIg0000024kMp,"137,571,000,000",제조 & 유통 | Manufacturing & Distribution,"14,564",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
삼성로지피아,00QTJ00000g8NAa,"11,602,430,000",제조 & 유통 | Manufacturing & Distribution,"14,538",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
도양기업,00QIg0000024jeu,"542,065,000,000",기타 | Others,"14,533",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
동서,00QIg0000024jeU,"556,487,000,000",제조 & 유통 | Manufacturing & Distribution,"14,533",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
레즈메드헬스케어코리아,00QIg0000025aQC,"12,540,019,000",헬스케어 | Healthcare,"14,517",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
에이블짐,00QIg000002VZnv,"18,800,000,000",헬스케어 | Healthcare,"14,501",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
알리코제약,00QIg0000024kFv,"167,737,000,000",제조 & 유통 | Manufacturing & Distribution,"14,444",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
창성건설,00QIg0000024kFV,"169,142,000,000",전문 산업군 | Professional Services,"14,444",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
클럽미즈라미체의원,00QTJ00000JVeUT,"10,700,540,000",헬스케어 | Healthcare,"14,437",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
한국공간데이터,00QTJ000009U3o5,"10,000,000,000",B2B & 솔루션 | B2B & Solutions,"14,412",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
신세계라이브쇼핑,00QIg0000024jvv,"272,469,000,000",커머스 | Commerce,"14,397",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
비지에프로지스,00QIg0000024jvV,"275,512,000,000",제조 & 유통 | Manufacturing & Distribution,"14,397",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
한국에너지기술평가원,00QIg0000024jVV,"1,073,940,000,000",기타 | Others,"14,397",1조 이상,1만 - 5만 미만 ,Pass,,,Tier 3
베뉴지씨씨,00QTJ00000jJnBB,"16,191,880,000",여행 & 숙박 | Travel & Hospitality,"14,351",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
로터스카스코리아,00QTJ00000FGglq,"22,027,490,000",렌탈 & 모빌리티 | Rental & Mobility,"14,338",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
올림푸스한국,00QIg0000024k5F,"213,005,000,000",헬스케어 | Healthcare,"14,317",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 4
리딩투자증권,00QIg0000024kOm,"139,904,000,000",전문 산업군 | Professional Services,"14,294",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
곤지암 골프클럽,00QTJ00000hWxGB,"15,100,000,000",여행 & 숙박 | Travel & Hospitality,"14,282",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
에이치비푸드,00QTJ00000lhlNN,"22,550,690,000",제조 & 유통 | Manufacturing & Distribution,"14,251",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
충남스틸,00QTJ00000lhlNn,"40,904,670,000",제조 & 유통 | Manufacturing & Distribution,"14,251",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
서울북부고속도로,00QIg0000025Te4,"98,479,143,000",기타 | Others,"14,248",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
금영엔터테인먼트,00QIg0000025Wqx,"25,556,972,000",기타 | Others,"14,228",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
베어로보틱스코리아,00QIg0000025WQx,"26,222,517,000",B2B & 솔루션 | B2B & Solutions,"14,228",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
블루스톤익스체인지,00QIg0000025WqX,"59,373,132,000",제조 & 유통 | Manufacturing & Distribution,"14,228",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
신성이엔지,00QIg0000024jbd,"664,144,000,000",전문 산업군 | Professional Services,"14,159",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 4
유니레버카버코리아,00QIg0000015iwt,"278,204,280,000",제조 & 유통 | Manufacturing & Distribution,"14,129",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
디엔씨미디어,00QTJ00000ilho9,"75,900,000,000",기타 | Others,"14,055",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
니프코코리아,00QIg0000024jZt,"735,568,000,000",제조 & 유통 | Manufacturing & Distribution,"13,944",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
엠제이팜,00QIg0000024jZT,"750,731,000,000",헬스케어 | Healthcare,"13,944",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
칼자이스,00QIg0000024jzT,"247,579,000,000",제조 & 유통 | Manufacturing & Distribution,"13,944",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
한국샌드빅,00QIg0000025YvN,"21,848,369,000",B2B & 솔루션 | B2B & Solutions,"13,917",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
국제전자통신,00QIg0000025Ylw,"22,058,995,000",커머스 | Commerce,"13,903",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
연호엠에스,00QIg0000024k1j,"233,090,000,000",제조 & 유통 | Manufacturing & Distribution,"13,871",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
영광스텐,00QIg0000024k1J,"235,781,000,000",제조 & 유통 | Manufacturing & Distribution,"13,871",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
씨앤지하이테크,00QIg0000024k9i,"192,781,000,000",제조 & 유통 | Manufacturing & Distribution,"13,813",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
우진프라스틱,00QIg0000025Znf,"41,230,520,000",제조 & 유통 | Manufacturing & Distribution,"13,809",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
GS네오텍,00QTJ00000AuUth,"496,775,570,000",B2B & 솔루션 | B2B & Solutions,"13,805",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 4
우리자산신탁,00QIg0000024kN1,"137,114,000,000",전문 산업군 | Professional Services,"13,783",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
이수페타시스,00QIg0000024jc1,"642,921,000,000",제조 & 유통 | Manufacturing & Distribution,"13,743",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
에스비테크,00QIg0000025Us1,"28,746,152,000",전문 산업군 | Professional Services,"13,737",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
아이디스파워텔,00QIg0000025XwK,"52,158,991,000",제조 & 유통 | Manufacturing & Distribution,"13,678",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
에이씨아이월드와이드,00QTJ00000ES3u9,"33,600,000,000",전문 산업군 | Professional Services,"13,639",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
로보스타,00QIg0000024kRT,"143,240,000,000",제조 & 유통 | Manufacturing & Distribution,"13,627",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
아이브이지,00QIg0000025iRg,"12,500,000,000",커머스 | Commerce,"13,625",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
삼천당제약,00QIg0000024kDR,"177,335,000,000",제조 & 유통 | Manufacturing & Distribution,"13,607",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
우영산업,00QIg0000024kDr,"175,817,000,000",제조 & 유통 | Manufacturing & Distribution,"13,607",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
펜타시큐리티,00QTJ00000Hk4c1,"37,802,930,000",B2B & 솔루션 | B2B & Solutions,"13,604",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
홍원제지,00QIg0000024kFP,"169,609,000,000",제조 & 유통 | Manufacturing & Distribution,"13,594",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
기영에프엔비,00Q2w00000hFJp1,"121,700,000,000",기타 | Others,"13,586",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 5
디에프디인터내셔날,00QIg0000025XQq,"55,582,911,000",제조 & 유통 | Manufacturing & Distribution,"13,568",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
금강공업,00QIg0000024ja1,"728,932,000,000",제조 & 유통 | Manufacturing & Distribution,"13,489",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 3
HS효성,00QTJ00000GK3qC,"910,400,000,000",B2B & 솔루션 | B2B & Solutions,"13,481",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 4
이지메디컴,00QIg0000024jbn,"655,627,000,000",B2B & 솔루션 | B2B & Solutions,"13,476",3000억 - 1조 미만,1만 - 5만 미만 ,Pass,,,Tier 4
그랜드썬기술단,00QIg0000025a8Z,"39,462,736,000",전문 산업군 | Professional Services,"13,459",100억 - 1000억 미만 ,1만 - 5만 미만 ,Pass,,,Tier 5
농협케미컬,00QIg0000024k1f,"233,475,000,000",제조 & 유통 | Manufacturing & Distribution,"13,445",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
지씨셀,00QIg0000024k1F,"236,120,000,000",헬스케어 | Healthcare,"13,445",1000억 - 3000억 미만  ,1만 - 5만 미만 ,Pass,,,Tier 3
